13:43:45	49.991
13:43:45	49.991
13:43:45	49.991
13:45:45	49.995
13:45:45	49.995
13:47:45	50.001
13:47:45	50.001
13:47:45	50.001
13:49:45	50.007
13:49:45	50.007
13:51:45	50.012
13:51:45	50.012
13:51:45	50.012
13:53:45	50.021
13:53:45	50.021
13:55:45	50.035
13:55:45	50.035
13:57:45	50.017
13:57:45	50.017
13:59:45	50.074
13:59:45	50.074
14:01:45	50.066
14:01:45	50.066
14:03:45	50.012
14:03:45	50.012
14:05:45	49.984
14:05:45	49.984
14:07:45	49.986
14:07:45	49.986
14:09:45	49.974
14:09:45	49.974
14:11:45	49.96
14:11:45	49.96
14:13:45	49.973
14:13:45	49.973
14:15:45	49.97
14:15:45	49.97
14:17:45	50.011
14:17:45	50.011
14:19:45	50.059
14:19:45	50.059
14:21:45	50.07
14:21:45	50.07
14:23:45	50.124
14:23:45	50.124
14:25:45	50.133
14:25:45	50.133
14:27:45	50.08
14:27:45	50.08
14:29:45	49.975
14:29:45	49.975
14:31:45	49.916
14:31:45	49.916
14:33:45	49.924
14:33:45	49.924
14:35:45	49.971
14:35:45	49.971
14:37:45	49.95
14:37:45	49.95
14:39:45	49.937
14:39:45	49.937
14:41:45	49.93
14:41:45	49.93
14:43:45	49.949
14:43:45	49.949
14:45:45	49.973
14:45:45	49.973
14:47:45	49.97
14:47:45	49.97
14:49:45	49.98
14:49:45	49.98
14:51:45	49.986
14:51:45	49.986
14:53:45	50.029
14:53:45	50.029
14:55:45	50.065
14:55:45	50.065
14:57:45	50.035
14:57:45	50.035
14:59:45	50.063
14:59:45	50.063
15:01:45	50.114
15:01:45	50.114
15:03:45	50.137
15:03:45	50.137
15:05:45	50.059
15:05:45	50.059
15:07:45	49.978
15:07:45	49.978
15:09:45	49.938
15:09:45	49.938
15:11:45	49.991
15:11:45	49.991
15:13:45	50.015
15:13:45	50.015
15:15:45	50.022
15:15:45	50.022
15:17:45	49.982
15:17:45	49.982
15:19:45	49.961
15:19:45	49.961
15:21:45	49.963
15:21:45	49.963
15:23:45	49.983
15:23:45	49.983
15:25:45	49.992
15:25:45	49.992
15:27:45	49.94
15:27:45	49.94
15:29:45	50.002
15:29:45	50.002
15:31:45	50.042
15:31:45	50.042
15:33:45	50.035
15:33:45	50.035
15:33:45	50.035
15:35:45	50.043
15:35:45	50.043
15:37:45	50.067
15:37:45	50.067
15:39:45	50.07
15:39:45	50.07
15:41:45	49.938
15:41:45	49.938
15:43:45	49.956
15:43:45	49.956
15:45:45	50
15:45:45	50
15:47:45	50.014
15:47:45	50.014
15:49:45	50.04
15:49:45	50.04
15:51:45	49.993
15:51:45	49.993
15:53:45	50.003
15:53:45	50.003
15:55:45	49.969
15:55:45	49.969
15:57:45	49.972
15:57:45	49.972
15:59:45	50.012
15:59:45	50.012
16:01:45	50.04
16:01:45	50.04
16:03:45	50.007
16:03:45	50.007
16:05:45	49.974
16:05:45	49.974
16:07:45	49.995
16:07:45	49.995
16:09:45	49.976
16:09:45	49.976
16:11:45	49.98
16:11:45	49.98
16:13:45	49.983
16:13:45	49.983
16:15:45	50.022
16:15:45	50.022
16:19:45	50.01
16:19:45	50.01
16:19:45	50.01
16:19:45	50.01
16:21:45	50.028
16:21:45	50.028
16:23:45	50.017
16:23:45	50.017
16:25:45	50
16:25:45	50
16:25:45	50
16:29:45	50.058
16:29:45	50.058
16:29:45	50.058
16:33:45	49.94
16:33:45	49.94
16:35:45	49.935
16:35:45	49.935
16:37:45	49.934
16:37:45	49.934
16:39:45	49.932
16:39:45	49.932
16:41:45	49.92
16:41:45	49.92
16:43:45	49.962
16:43:45	49.962
16:43:45	49.962
16:45:45	49.947
16:47:45	49.929
16:47:45	49.929
16:47:45	49.929
16:49:45	49.939
16:49:45	49.939
16:51:45	49.948
16:53:45	49.993
16:53:45	49.993
16:55:00	50.027
16:55:45	50.012
16:55:45	50.012
16:57:45	49.971
16:57:45	49.971
16:59:45	49.958
16:59:45	49.958
17:01:45	49.965
17:01:45	49.965
17:03:45	49.958
17:03:45	49.958
17:05:45	49.929
17:05:45	49.929
17:07:45	49.941
17:07:45	49.941
17:09:45	49.916
17:09:45	49.916
17:11:45	49.958
17:11:45	49.958
17:13:45	49.993
17:13:45	49.993
17:15:45	50.048
17:15:45	50.048
17:17:45	50
17:17:45	50
17:19:45	50.016
17:19:45	50.016
17:21:45	50.031
17:21:45	50.031
17:23:45	50.053
17:23:45	50.053
17:25:45	50.076
17:25:45	50.076
17:27:45	50.031
17:27:45	50.031
17:29:45	50.024
17:29:45	50.024
17:31:45	50.046
17:31:45	50.046
17:33:45	50.013
17:33:45	50.013
17:35:45	50.023
17:35:45	50.023
17:37:45	50.015
17:37:45	50.015
17:39:45	50.073
17:39:45	50.073
17:41:45	50.046
17:41:45	50.046
17:43:45	50.075
17:43:45	50.075
17:45:45	50.09
17:45:45	50.09
17:47:45	50.002
17:47:45	50.002
17:49:45	49.971
17:49:45	49.971
17:51:45	49.939
17:51:45	49.939
17:53:45	50.035
17:53:45	50.035
17:55:45	49.971
17:55:45	49.971
17:57:45	50.027
17:57:45	50.027
17:59:45	50.004
17:59:45	50.004
18:01:45	49.997
18:01:45	49.997
18:03:45	50
18:03:45	50
18:05:45	50.063
18:05:45	50.063
18:07:45	50.055
18:07:45	50.055
18:09:45	50.02
18:09:45	50.02
18:11:45	49.966
18:11:45	49.966
18:13:45	49.936
18:13:45	49.936
18:15:45	49.965
18:15:45	49.965
18:17:45	49.999
18:17:45	49.999
18:19:45	49.945
18:19:45	49.945
18:21:45	49.969
18:21:45	49.969
18:23:45	49.932
18:23:45	49.932
18:25:45	49.949
18:25:45	49.949
18:27:45	49.96
18:27:45	49.96
18:29:45	49.881
18:29:45	49.881
18:31:45	49.934
18:31:45	49.934
18:33:45	49.922
18:33:45	49.922
18:35:45	49.961
18:35:45	49.961
18:37:45	49.969
18:37:45	49.969
18:39:45	49.99
18:39:45	49.99
18:41:45	49.949
18:41:45	49.949
18:43:45	49.952
18:43:45	49.952
18:45:45	49.94
18:45:45	49.94
18:47:45	50.006
18:47:45	50.006
18:49:45	50.059
18:49:45	50.059
18:51:45	50.093
18:51:45	50.093
18:53:45	50.048
18:53:45	50.048
18:55:45	50.034
18:55:45	50.034
18:57:45	50.055
18:57:45	50.055
18:59:45	50.09
18:59:45	50.09
19:01:45	50.036
19:01:45	50.036
19:01:45	50.036
19:03:45	50.016
19:05:45	50.041
19:05:45	50.041
19:05:45	50.041
19:07:45	50.073
19:09:45	50.005
19:09:45	50.005
19:11:45	49.992
19:11:45	49.992
19:13:45	50.018
19:13:45	50.018
19:13:45	50.018
19:15:45	50.038
19:15:45	50.038
19:17:45	50.047
19:17:45	50.047
19:19:45	49.982
19:19:45	49.982
19:21:45	50.002
19:21:45	50.002
19:23:45	49.982
19:23:45	49.982
19:25:45	50.056
19:25:45	50.056
19:27:45	50.006
19:27:45	50.006
19:29:45	49.998
19:29:45	49.998
19:31:45	50.032
19:31:45	50.032
19:33:45	50.071
19:33:45	50.071
19:35:45	50.115
19:35:45	50.115
19:37:45	50.097
19:37:45	50.097
19:39:45	50.018
19:39:45	50.018
19:41:45	50.009
19:41:45	50.009
19:43:45	50.077
19:43:45	50.077
19:45:45	50.006
19:45:45	50.006
19:47:45	50.011
19:47:45	50.011
19:49:45	50.065
19:49:45	50.065
19:51:45	50.071
19:51:45	50.071
19:53:45	50.071
19:53:45	50.071
19:55:45	50.115
19:55:45	50.115
19:57:45	50.071
19:57:45	50.071
19:59:45	50.075
19:59:45	50.075
20:01:45	50.02
20:01:45	50.02
20:03:45	49.946
20:03:45	49.946
20:05:45	49.976
20:05:45	49.976
20:07:45	50.03
20:07:45	50.03
20:09:45	50.017
20:09:45	50.017
20:11:45	50.01
20:11:45	50.01
20:15:45	50.069
20:15:45	50.069
20:15:45	50.069
20:15:45	50.069
20:15:45	50.069
20:19:45	50.159
20:21:45	50.077
20:21:45	50.077
20:21:45	50.077
20:21:45	50.077
20:23:45	49.98
20:23:45	49.98
20:25:45	49.906
20:25:45	49.906
20:26:00	49.919
20:29:45	50.023
20:31:45	50.076
20:31:45	50.076
20:33:45	50.109
20:33:45	50.109
20:35:45	50.042
20:35:45	50.042
20:37:45	50.018
20:37:45	50.018
20:37:45	50.018
20:39:45	50.012
20:41:45	49.988
20:41:45	49.988
20:43:45	49.931
20:43:45	49.931
20:43:45	49.931
20:45:45	49.932
20:47:45	49.963
20:47:45	49.963
20:47:45	49.963
20:49:45	49.992
20:49:45	49.992
20:51:45	49.981
20:51:45	49.981
20:53:45	49.943
20:53:45	49.943
20:55:45	49.932
20:55:45	49.932
20:57:45	49.968
20:57:45	49.968
20:59:45	50.001
20:59:45	50.001
21:01:45	49.989
21:01:45	49.989
21:03:45	50.009
21:03:45	50.009
21:05:45	50.06
21:05:45	50.06
21:07:45	50.046
21:07:45	50.046
21:09:45	50.022
21:09:45	50.022
21:11:45	49.976
21:11:45	49.976
21:13:45	49.939
21:13:45	49.939
21:15:45	49.976
21:15:45	49.976
21:17:45	50.019
21:17:45	50.019
21:19:45	49.987
21:19:45	49.987
21:21:45	49.969
21:21:45	49.969
21:23:45	49.962
21:23:45	49.962
21:25:45	49.964
21:25:45	49.964
21:27:45	49.981
21:27:45	49.981
21:29:45	50.055
21:29:45	50.055
21:31:45	50.042
21:31:45	50.042
21:33:45	50.059
21:33:45	50.059
21:35:45	50.044
21:35:45	50.044
21:37:45	50.052
21:37:45	50.052
21:39:45	50.054
21:39:45	50.054
21:41:45	50.058
21:41:45	50.058
21:43:45	50.058
21:43:45	50.058
21:45:45	50.049
21:45:45	50.049
21:47:45	50.029
21:47:45	50.029
21:49:45	49.951
21:49:45	49.951
21:51:45	49.98
21:51:45	49.98
21:53:45	50.004
21:53:45	50.004
21:55:45	50.099
21:55:45	50.099
21:57:45	50.124
21:57:45	50.124
21:59:45	50.147
21:59:45	50.147
22:01:45	50.106
22:01:45	50.106
22:03:45	50.039
22:03:45	50.039
22:05:45	50.008
22:05:45	50.008
22:07:45	50.019
22:07:45	50.019
22:09:45	49.992
22:09:45	49.992
22:11:45	49.962
22:11:45	49.962
22:13:45	49.974
22:13:45	49.974
22:15:45	49.959
22:15:45	49.959
22:17:45	49.971
22:17:45	49.971
22:19:45	50.009
22:19:45	50.009
22:21:45	49.972
22:21:45	49.972
22:23:45	49.975
22:23:45	49.975
22:25:45	49.964
22:25:45	49.964
22:27:45	49.957
22:27:45	49.957
22:29:45	49.98
22:29:45	49.98
22:31:45	49.96
22:31:45	49.96
22:33:45	49.967
22:33:45	49.967
22:35:45	50.037
22:35:45	50.037
22:37:45	50.013
22:37:45	50.013
22:39:45	50.037
22:39:45	50.037
22:41:45	50.024
22:41:45	50.024
22:43:45	50.044
22:43:45	50.044
22:45:45	50.047
22:45:45	50.047
22:45:45	50.047
22:47:45	50.063
22:49:45	50.034
22:49:45	50.034
22:51:45	50.071
22:51:45	50.071
22:51:45	50.071
22:53:45	50.098
22:55:45	50.03
22:55:45	50.03
22:57:45	50.051
22:57:45	50.051
22:57:45	50.051
22:59:45	50.058
23:01:45	50.005
23:01:45	50.005
23:01:45	50.005
23:03:45	49.974
23:03:45	49.974
23:05:45	49.949
23:07:45	49.942
23:07:45	49.942
23:09:45	49.949
23:09:45	49.949
23:11:45	49.946
23:11:45	49.946
23:11:45	49.946
23:13:45	49.96
23:13:45	49.96
23:15:45	49.962
23:15:45	49.962
23:17:45	49.978
23:17:45	49.978
23:19:45	49.985
23:19:45	49.985
23:21:45	49.978
23:21:45	49.978
23:23:45	49.962
23:23:45	49.962
23:25:45	49.958
23:25:45	49.958
23:27:45	49.996
23:27:45	49.996
23:29:45	50.018
23:29:45	50.018
23:31:45	50.012
23:31:45	50.012
23:33:45	50.027
23:33:45	50.027
23:35:45	50.048
23:35:45	50.048
23:37:45	50.07
23:37:45	50.07
23:39:45	50.102
23:39:45	50.102
23:41:45	50.055
23:41:45	50.055
23:43:45	50.083
23:43:45	50.083
23:45:45	50.102
23:45:45	50.102
23:47:45	50.088
23:47:45	50.088
23:49:45	50.065
23:49:45	50.065
23:51:45	50.018
23:51:45	50.018
23:53:45	50.013
23:53:45	50.013
23:55:45	50.026
23:55:45	50.026
23:57:45	50.013
23:57:45	50.013
23:59:45	50.017
23:59:45	50.017
00:01:45	49.998
00:01:45	49.998
00:03:45	49.933
00:03:45	49.933
00:05:45	49.956
00:05:45	49.956
00:09:45	50.051
00:09:45	50.051
00:11:45	50.069
00:11:45	50.069
00:11:45	50.069
00:11:45	50.069
00:13:45	50.064
00:13:45	50.064
00:17:45	49.968
00:17:45	49.968
00:17:45	49.968
00:19:45	49.967
00:19:45	49.967
00:21:45	50.027
00:23:45	50.025
00:23:45	50.025
00:25:45	50.09
00:25:45	50.09
00:27:45	50.138
00:27:45	50.138
00:28:00	50.132
00:29:45	50.15
00:31:45	50.071
00:31:45	50.071
00:33:45	50.038
00:33:45	50.038
00:35:45	50.03
00:35:45	50.03
00:37:45	50.003
00:37:45	50.003
00:39:45	50.009
00:39:45	50.009
00:41:45	49.963
00:41:45	49.963
00:43:45	49.973
00:43:45	49.973
00:45:45	49.958
00:45:45	49.958
00:47:45	49.976
00:47:45	49.976
00:49:45	50.006
00:49:45	50.006
00:51:45	50.022
00:51:45	50.022
00:53:45	49.986
00:53:45	49.986
00:55:45	49.974
00:55:45	49.974
00:57:45	50.009
00:57:45	50.009
00:57:45	50.009
00:59:45	49.992
01:01:45	49.95
01:01:45	49.95
01:03:45	50.013
01:03:45	50.013
01:05:45	50.023
